Generation,Fitness,HPFitness,ManaFitness,UnweightedManaFitness,SurviveReward,RoundRewards,WinReward
39,864.3184,67.60731,0,0.8066667,300,196.7111,300
40,860.6276,63.64978,0,0.8133334,300,196.9778,300
41,861.4544,64.47666,0,0.8133334,300,196.9778,300
42,860.9733,63.99553,0,0.8133334,300,196.9778,300
43,859.8929,62.91513,0,0.8166668,300,196.9778,300
44,859.1875,61.94304,0,0.8200001,300,197.2444,300
45,864.2996,67.32184,0,0.8133334,300,196.9778,300
46,856.7111,59.19994,0,0.8266667,300,197.5111,300
47,858.5937,60.90481,0,0.808,300,197.6889,300
48,859.84,62.32885,0,0.8333334,300,197.5111,300
49,860.2783,62.76717,0,0.8266667,300,197.5111,300
50,860.2686,63.02408,0,0.8200001,300,197.2444,300
51,863.9736,65.92923,0,0.84,300,198.0444,300
52,860.8093,62.8537,0,0.8213334,300,197.9556,300
53,861.4054,63.80539,0,0.8173334,300,197.6,300
54,859.4682,62.49045,0,0.8133334,300,196.9778,300
55,862.2688,65.55769,0,0.8066667,300,196.7111,300
56,861.0355,64.05768,0,0.8133334,300,196.9778,300
57,861.8499,65.13872,0,0.8066667,300,196.7111,300
58,859.8159,62.57148,0,0.8200001,300,197.2444,300
59,858.2015,61.49046,0,0.8066667,300,196.7111,300
60,862.4305,65.18613,0,0.8200001,300,197.2444,300
61,861.1068,64.39562,0,0.8066667,300,196.7111,300
62,865.3358,68.09131,0,0.8200001,300,197.2444,300
63,864.2786,67.30079,0,0.8133334,300,196.9778,300
64,861.7831,64.80538,0,0.8166668,300,196.9778,300
65,868.2507,70.73957,0,0.8266667,300,197.5111,300
66,861.8499,65.13872,0,0.8066667,300,196.7111,300
67,866.4883,70.04388,0,0.8000001,300,196.4444,300
68,862.5927,65.3482,0,0.8200001,300,197.2444,300
69,862.9545,65.97665,0,0.8133334,300,196.9778,300
70,862.2211,64.97665,0,0.8200001,300,197.2444,300
71,860.3875,62.60971,0,0.8366668,300,197.7778,300
72,860.4306,63.18613,0,0.8200001,300,197.2444,300
73,860.2829,62.77177,0,0.8300001,300,197.5111,300
74,861.1544,63.64333,0,0.8300001,300,197.5111,300
75,863.9165,66.13872,0,0.8333334,300,197.7778,300
76,863.3926,65.3482,0,0.84,300,198.0444,300
77,864.2786,67.30078,0,0.8133334,300,196.9778,300
78,862.7309,65.21976,0,0.8266667,300,197.5111,300
79,858.4443,61.19994,0,0.8200001,300,197.2444,300
80,865.4978,68.25338,0,0.8200001,300,197.2444,300
81,862.8403,65.5959,0,0.8233334,300,197.2444,300
82,867.1599,69.91544,0,0.8200001,300,197.2444,300
83,862.3495,65.10512,0,0.8200001,300,197.2444,300
84,867.765,71.32061,0,0.8000001,300,196.4444,300
85,860.0162,62.77176,0,0.8233334,300,197.2444,300
86,869.9902,72.47913,0,0.8266667,300,197.5111,300
87,862.1973,64.68614,0,0.8266667,300,197.5111,300
88,862.8165,65.30539,0,0.8300001,300,197.5111,300
89,864.9167,67.67234,0,0.8200001,300,197.2444,300
90,864.5119,67.80078,0,0.8066667,300,196.7111,300
91,863.1737,65.92924,0,0.8200001,300,197.2444,300
92,862.988,66.01027,0,0.8133334,300,196.9778,300
93,860.397,63.15252,0,0.8200001,300,197.2444,300
94,860.5114,62.73355,0,0.8333334,300,197.7778,300
95,861.8878,64.64332,0,0.8233334,300,197.2444,300
96,863.1877,66.47666,0,0.8066667,300,196.7111,300
97,862.3024,65.59131,0,0.8066667,300,196.7111,300
98,862.1746,64.39677,0,0.84,300,197.7778,300
99,862.5498,65.30539,0,0.8233334,300,197.2444,300
100,867.9455,70.16773,0,0.8333334,300,197.7778,300
101,862.3401,64.56229,0,0.8333334,300,197.7778,300
102,864.5116,67.26717,0,0.8233334,300,197.2444,300
103,862.1593,63.84821,0,0.8500001,300,198.3111,300
104,860.8116,64.10049,0,0.8066667,300,196.7111,300
105,868.2697,71.82521,0,0.8000001,300,196.4444,300
106,865.7037,68.45932,0,0.8200001,300,197.2444,300
107,865.8881,69.17693,0,0.8066667,300,196.7111,300
108,864.0387,66.5276,0,0.8266667,300,197.5111,300
109,865.9357,68.42463,0,0.8266667,300,197.5111,300
110,861.3257,63.81458,0,0.83,300,197.5111,300
111,863.9943,66.74983,0,0.8200001,300,197.2444,300
112,865.5737,68.5959,0,0.8133334,300,196.9778,300
113,863.5737,66.59591,0,0.8133334,300,196.9778,300
114,869.3699,71.85882,0,0.8266667,300,197.5111,300
115,868.2935,70.78239,0,0.8266667,300,197.5111,300
116,864.6402,67.39575,0,0.8233334,300,197.2444,300
117,865.4865,68.50875,0,0.8133334,300,196.9778,300
118,868.6884,71.71056,0,0.8166668,300,196.9778,300
119,869.2984,72.32062,0,0.8133334,300,196.9778,300
120,863.9813,66.20347,0,0.8333334,300,197.7778,300
121,868.3488,71.63765,0,0.8066667,300,196.7111,300
122,865.9022,68.39102,0,0.8266667,300,197.5111,300
123,866.6135,69.36908,0,0.8233334,300,197.2444,300
124,866.5851,69.07395,0,0.8266667,300,197.5111,300
125,868.7488,70.97099,0,0.8333334,300,197.7778,300
126,868.2328,70.98833,0,0.8200001,300,197.2444,300
127,868.1472,70.90269,0,0.8200001,300,197.2444,300
128,864.7956,67.2845,0,0.8300001,300,197.5111,300
129,867.007,68.42924,0,0.8566667,300,198.5778,300
130,862.9037,66.45931,0,0.8000001,300,196.4444,300
131,867.2184,70.24062,0,0.8166668,300,196.9778,300
132,864.8452,68.13412,0,0.8066667,300,196.7111,300
133,864.8561,66.54494,0,0.8466667,300,198.3111,300
134,868.9011,71.38995,0,0.8333335,300,197.5111,300
135,865.4642,68.21974,0,0.8200001,300,197.2444,300
136,867.4024,70.42464,0,0.8133334,300,196.9778,300
137,865.5054,68.5276,0,0.8133334,300,196.9778,300
138,865.488,68.51027,0,0.8133334,300,196.9778,300
139,866.039,69.06123,0,0.8166668,300,196.9778,300
140,864.8766,67.36555,0,0.8266667,300,197.5111,300
141,862.3227,65.87828,0,0.8000001,300,196.4444,300
142,863.3495,66.1051,0,0.8233334,300,197.2444,300
143,864.6132,68.1688,0,0.8000001,300,196.4444,300
144,869.4599,72.74876,0,0.8066667,300,196.7111,300
145,864.326,67.34821,0,0.8133334,300,196.9778,300
146,865.0815,67.57043,0,0.8266667,300,197.5111,300
147,869.3203,72.34254,0,0.8166668,300,196.9778,300
148,865.9661,68.98833,0,0.8133334,300,196.9778,300
149,866.8563,69.07856,0,0.8366668,300,197.7778,300
150,861.0994,64.38831,0,0.8066667,300,196.7111,300
151,870.1671,72.65595,0,0.8266667,300,197.5111,300
152,873.0732,75.82874,0,0.8233334,300,197.2444,300
153,868.8854,71.10757,0,0.8333334,300,197.7778,300
154,865.6626,68.15145,0,0.8266667,300,197.5111,300
155,864.8354,67.0577,0,0.8333334,300,197.7778,300
156,864.4358,66.92464,0,0.8300001,300,197.5111,300
157,865.4515,68.20702,0,0.8233334,300,197.2444,300
158,871.2337,73.98928,0,0.8233334,300,197.2444,300
159,871.1159,73.60478,0,0.8300001,300,197.5111,300
160,866.3802,68.86908,0,0.8266667,300,197.5111,300
161,864.1515,66.3737,0,0.8333334,300,197.7778,300
162,869.5108,72.79971,0,0.8066667,300,196.7111,300
163,866.4357,68.92462,0,0.8300001,300,197.5111,300
164,866.8008,69.02299,0,0.8333334,300,197.7778,300
165,868.5137,70.46925,0,0.84,300,198.0444,300
166,866.2409,69.26311,0,0.8133334,300,196.9778,300
167,869.6069,72.36247,0,0.8200001,300,197.2444,300
168,869.6893,72.17815,0,0.8300001,300,197.5111,300
169,866.8263,69.04848,0,0.84,300,197.7778,300
170,869.1426,72.43148,0,0.8100001,300,196.7111,300
171,869.5393,71.76151,0,0.8366668,300,197.7778,300
172,868.7737,71.79591,0,0.8166668,300,196.9778,300
173,866.2831,69.3054,0,0.8200001,300,196.9778,300
174,869.5381,72.02704,0,0.8266667,300,197.5111,300
175,868.7248,71.48038,0,0.8233334,300,197.2444,300
176,870.1108,72.33298,0,0.8333334,300,197.7778,300
177,867.2692,70.0248,0,0.8200001,300,197.2444,300
178,871.0515,73.80707,0,0.8200001,300,197.2444,300
179,868.5737,71.32927,0,0.8200001,300,197.2444,300
180,868.1981,71.48704,0,0.8066667,300,196.7111,300
181,871.2093,74.49818,0,0.7966666,300,196.7111,300
182,869.4219,71.91074,0,0.8266667,300,197.5111,300
183,867.7314,69.95369,0,0.8366668,300,197.7778,300
184,866.8737,69.09591,0,0.82,300,197.7778,300
185,869.0937,72.11594,0,0.8,300,196.9778,300
186,873.8419,76.59745,0,0.8200001,300,197.2444,300
187,868.287,71.04259,0,0.8200001,300,197.2444,300
188,870.5641,73.58632,0,0.8133334,300,196.9778,300
189,871.1212,73.87669,0,0.8200001,300,197.2444,300
190,868.3396,71.36185,0,0.8133334,300,196.9778,300
191,869.0292,72.05149,0,0.8166668,300,196.9778,300
192,871.9715,74.72705,0,0.8099999,300,197.2444,300
193,870.4781,73.23371,0,0.8099999,300,197.2444,300
194,869.4634,72.48557,0,0.7833333,300,196.9778,300
195,870.9863,74.00854,0,0.8133334,300,196.9778,300
196,871.4626,74.21816,0,0.8233334,300,197.2444,300
197,871.8212,74.04337,0,0.8366668,300,197.7778,300
198,868.4004,70.17815,0,0.8213334,300,198.2222,300
199,867.4537,70.74261,0,0.8066667,300,196.7111,300
200,870.4545,74.01002,0,0.7833333,300,196.4444,300
201,869.8085,72.83074,0,0.8133334,300,196.9778,300
202,869.55,72.57224,0,0.8033333,300,196.9778,300
203,869.687,71.90927,0,0.8233333,300,197.7778,300
204,869.1826,71.13816,0,0.83,300,198.0444,300
205,871.0981,74.38707,0,0.79,300,196.7111,300
206,870.6189,73.37446,0,0.8200001,300,197.2444,300
207,869.0285,71.25074,0,0.82,300,197.7778,300
208,867.5648,69.78703,0,0.82,300,197.7778,300
209,868.03,70.78555,0,0.8066667,300,197.2444,300
210,873.3101,75.79894,0,0.82,300,197.5111,300
211,868.8759,71.6315,0,0.8033333,300,197.2444,300
212,871.5752,73.53076,0,0.8366667,300,198.0444,300
213,870.8633,73.35225,0,0.8166666,300,197.5111,300
214,868.8515,71.0737,0,0.83,300,197.7778,300
215,874.3856,77.14117,0,0.8033333,300,197.2444,300
216,870.1189,72.3411,0,0.8233333,300,197.7778,300
217,869.0641,71.55296,0,0.8166666,300,197.5111,300
218,870.587,73.07594,0,0.8166666,300,197.5111,300
219,869.1759,71.93149,0,0.8099999,300,197.2444,300
220,872.2086,75.23077,0,0.8066667,300,196.9778,300
221,867.5411,70.02998,0,0.8266667,300,197.5111,300
222,866.0189,69.30777,0,0.7966666,300,196.7111,300
223,879.6079,82.63011,0,0.8033333,300,196.9778,300
224,869.787,72.54259,0,0.8133333,300,197.2444,300
225,870.4522,73.20779,0,0.8099999,300,197.2444,300
226,869.2745,71.76334,0,0.8266667,300,197.5111,300
227,867.5952,70.35071,0,0.8133333,300,197.2444,300
228,870.033,72.52185,0,0.8300001,300,197.5111,300
229,870.3522,73.37445,0,0.8033333,300,196.9778,300
230,869.9752,72.99741,0,0.8033333,300,196.9778,300
231,867.4163,69.90516,0,0.8166666,300,197.5111,300
232,875.0323,78.05451,0,0.8033333,300,196.9778,300
233,867.3433,69.83221,0,0.8166666,300,197.5111,300
234,870.5863,72.27518,0,0.8366667,300,198.3111,300
235,870.0191,72.24134,0,0.83,300,197.7778,300
236,868.6232,70.84547,0,0.83,300,197.7778,300
237,876.436,79.45823,0,0.8033333,300,196.9778,300
238,870.11,72.86557,0,0.8099999,300,197.2444,300
239,871.1555,73.64433,0,0.8233334,300,197.5111,300
240,872.1989,75.48782,0,0.8066667,300,196.7111,300
241,868.8885,71.91075,0,0.8033333,300,196.9778,300
242,871.7745,74.79668,0,0.8033333,300,196.9778,300
243,868.0663,71.35519,0,0.7966666,300,196.7111,300
244,870.6063,73.36185,0,0.8200001,300,197.2444,300
245,868.5061,70.46167,0,0.8333334,300,198.0444,300
246,868.3344,71.35663,0,0.8033333,300,196.9778,300
247,866.6641,69.68629,0,0.8066667,300,196.9778,300
248,867.4959,69.9848,0,0.8166666,300,197.5111,300
249,872.6508,74.87299,0,0.8266667,300,197.7778,300
250,869.3434,72.36559,0,0.8033333,300,196.9778,300
251,869.1863,71.40851,0,0.8233333,300,197.7778,300
252,874.0068,77.2957,0,0.7966666,300,196.7111,300
253,871.3433,74.6322,0,0.7966666,300,196.7111,300
254,867.4315,70.4537,0,0.8033333,300,196.9778,300
255,870.2656,72.75449,0,0.8166666,300,197.5111,300
256,868.0641,70.55296,0,0.8166666,300,197.5111,300
257,869.7142,72.20306,0,0.8166666,300,197.5111,300
258,872.953,75.17522,0,0.8233333,300,197.7778,300
259,871.6974,74.453,0,0.8099999,300,197.2444,300
260,870.5196,73.27518,0,0.8099999,300,197.2444,300
261,870.4676,73.22318,0,0.8099999,300,197.2444,300
262,870.6426,73.1315,0,0.82,300,197.5111,300
263,873.9745,75.93011,0,0.83,300,198.0444,300
264,869.2856,72.04112,0,0.8099999,300,197.2444,300
265,870.5989,73.08781,0,0.8166666,300,197.5111,300
266,871.3777,73.86655,0,0.8166666,300,197.5111,300
267,870.653,73.14187,0,0.8166666,300,197.5111,300
268,872.619,75.10781,0,0.8166666,300,197.5111,300
269,867.9885,70.21074,0,0.8266667,300,197.7778,300
270,870.2989,73.32114,0,0.8066667,300,196.9778,300
271,866.6322,68.85442,0,0.8233333,300,197.7778,300
272,870.3522,73.37445,0,0.8033333,300,196.9778,300
273,868.9545,71.97667,0,0.8033333,300,196.9778,300
274,873.3315,76.08708,0,0.8099999,300,197.2444,300
275,871.1656,73.92114,0,0.8099999,300,197.2444,300
276,872.3182,75.34042,0,0.8033333,300,196.9778,300
277,871.4988,74.5211,0,0.8033333,300,196.9778,300
278,869.2444,72.00001,0,0.8099999,300,197.2444,300
279,874.8492,77.60477,0,0.8099999,300,197.2444,300
280,871.8967,74.65224,0,0.8099999,300,197.2444,300
281,870.8441,72.79964,0,0.8333333,300,198.0444,300
282,867.4315,70.45369,0,0.8033333,300,196.9778,300
283,869.5641,72.58631,0,0.8033333,300,196.9778,300
284,868.587,71.07594,0,0.82,300,197.5111,300
285,868.093,71.11524,0,0.8033333,300,196.9778,300
286,874.6189,77.10782,0,0.8166666,300,197.5111,300
287,871.1782,73.93373,0,0.8133333,300,197.2444,300
288,871.476,73.96483,0,0.82,300,197.5111,300
289,870.9633,73.98557,0,0.8066667,300,196.9778,300
290,869.8444,72.59995,0,0.8133333,300,197.2444,300
291,871.3538,74.1093,0,0.8099999,300,197.2444,300
292,870.1004,72.85596,0,0.8099999,300,197.2444,300
293,870.7634,73.51891,0,0.8133333,300,197.2444,300
294,871.2611,74.01667,0,0.8099999,300,197.2444,300
295,870.6189,73.37446,0,0.8099999,300,197.2444,300
296,868.8242,71.57981,0,0.8099999,300,197.2444,300
297,871.1871,73.94263,0,0.8099999,300,197.2444,300
298,869.0878,71.84335,0,0.8099999,300,197.2444,300
299,872.176,74.66485,0,0.8166666,300,197.5111,300
300,867.4878,69.97667,0,0.8166666,300,197.5111,300
301,869.3655,72.12113,0,0.8099999,300,197.2444,300
302,871.7886,74.81078,0,0.8033333,300,196.9778,300
303,870.8189,73.04112,0,0.8300001,300,197.7778,300
304,868.3809,71.93645,0,0.79,300,196.4444,300
305,873.8967,76.38559,0,0.8166666,300,197.5111,300
306,872.7619,75.51744,0,0.8099999,300,197.2444,300
307,867.4329,70.45516,0,0.8033333,300,196.9778,300
308,870.9982,73.2204,0,0.8233333,300,197.7778,300
309,866.8848,69.37369,0,0.8166666,300,197.5111,300
310,868.387,70.34258,0,0.8333333,300,198.0444,300
311,870.0419,71.99741,0,0.83,300,198.0444,300
312,869.4752,71.69743,0,0.8233333,300,197.7778,300
313,870.4204,72.90928,0,0.8166666,300,197.5111,300
314,870.1315,72.35371,0,0.8233333,300,197.7778,300
315,867.3552,70.3774,0,0.8066667,300,196.9778,300
316,866.3996,68.62183,0,0.8233333,300,197.7778,300
317,872.9641,75.45299,0,0.8166666,300,197.5111,300
318,870.4182,73.44038,0,0.8033333,300,196.9778,300
319,870.7523,72.70779,0,0.8333333,300,198.0444,300
320,872.0508,74.53966,0,0.8166666,300,197.5111,300
321,868.1641,69.85294,0,0.84,300,198.3111,300
322,870.2752,73.5641,0,0.7966666,300,196.7111,300
323,872.4323,75.18782,0,0.8099999,300,197.2444,300
324,869.4648,72.48704,0,0.8033333,300,196.9778,300
325,873.5441,76.56635,0,0.8033333,300,196.9778,300
326,874.8975,76.85302,0,0.8366666,300,198.0444,300
327,868.8211,71.31001,0,0.82,300,197.5111,300
328,873.5411,76.83005,0,0.7966666,300,196.7111,300
329,869.8419,72.33074,0,0.82,300,197.5111,300
330,872.4856,75.24113,0,0.8099999,300,197.2444,300
331,869.6974,72.45299,0,0.8133333,300,197.2444,300
332,871.4404,74.19595,0,0.8099999,300,197.2444,300
333,871.6315,74.38706,0,0.8099999,300,197.2444,300
334,870.9863,73.4752,0,0.82,300,197.5111,300
335,873.0856,76.10782,0,0.8033333,300,196.9778,300
336,871.5656,74.32114,0,0.8099999,300,197.2444,300
337,867.83,69.78555,0,0.8333334,300,198.0444,300
338,871.8293,74.58483,0,0.8099999,300,197.2444,300
339,870.2982,72.52039,0,0.8266667,300,197.7778,300
340,869.6641,72.41965,0,0.8099999,300,197.2444,300
341,869.187,72.20926,0,0.8033333,300,196.9778,300
342,868.8441,71.33298,0,0.8166666,300,197.5111,300
343,871.7745,74.79669,0,0.8033333,300,196.9778,300
344,873.7878,77.07671,0,0.7966666,300,196.7111,300
345,869.4982,71.98704,0,0.82,300,197.5111,300
346,868.1307,70.88629,0,0.8133333,300,197.2444,300
347,867.5863,70.07516,0,0.8233334,300,197.5111,300
348,870.7537,73.77596,0,0.8033333,300,196.9778,300
349,872.2308,74.45299,0,0.8233333,300,197.7778,300
350,873.0648,75.55373,0,0.8166666,300,197.5111,300
351,873.2315,76.25375,0,0.8033333,300,196.9778,300
352,872.0322,75.32114,0,0.7966666,300,196.7111,300
353,870.3545,72.84335,0,0.8166666,300,197.5111,300
354,870.9219,73.9441,0,0.8033333,300,196.9778,300
355,873.1545,75.91004,0,0.8099999,300,197.2444,300
356,871.9633,75.51891,0,0.79,300,196.4444,300
357,872.9197,76.20856,0,0.7966666,300,196.7111,300
358,872.6085,75.89744,0,0.7966666,300,196.7111,300
359,871.1071,73.86261,0,0.8099999,300,197.2444,300
360,870.2767,73.56557,0,0.7966666,300,196.7111,300
361,868.4108,70.63297,0,0.8233333,300,197.7778,300
362,870.6211,72.84335,0,0.8233333,300,197.7778,300
363,870.7997,74.08855,0,0.7966666,300,196.7111,300
364,872.3641,74.5863,0,0.8233333,300,197.7778,300
365,868.3085,70.7974,0,0.8233333,300,197.5111,300
366,870.4278,73.71668,0,0.7966666,300,196.7111,300
367,869.1515,71.90703,0,0.8133333,300,197.2444,300
368,867.9529,71.24184,0,0.7966666,300,196.7111,300
369,869.0285,71.78407,0,0.8099999,300,197.2444,300
370,867.2855,70.30776,0,0.8033333,300,196.9778,300
371,871.199,73.68782,0,0.8166666,300,197.5111,300
372,872.7863,74.4752,0,0.84,300,198.3111,300
373,867.3863,70.4085,0,0.8033333,300,196.9778,300
374,871.9189,74.94115,0,0.8033333,300,196.9778,300
375,868.4744,71.23,0,0.8033333,300,197.2444,300
376,870.4982,73.52039,0,0.8033333,300,196.9778,300
377,871.03,72.98557,0,0.8333334,300,198.0444,300
378,867.5308,70.55297,0,0.8033333,300,196.9778,300
379,869.93,72.95222,0,0.8066667,300,196.9778,300
380,869.9189,73.20779,0,0.7966666,300,196.7111,300
381,872.0426,74.79817,0,0.8099999,300,197.2444,300
382,869.2878,72.31,0,0.8066667,300,196.9778,300
383,873.4967,75.71893,0,0.8266667,300,197.7778,300
384,874.1626,76.11818,0,0.8366667,300,198.0444,300
385,869.333,72.3552,0,0.7966666,300,196.9778,300
386,871.0759,73.83151,0,0.8133333,300,197.2444,300
387,873.2841,75.23967,0,0.83,300,198.0444,300
388,872.7537,75.24261,0,0.8166666,300,197.5111,300
389,873.6293,76.11818,0,0.8233334,300,197.5111,300
390,871.5308,74.28632,0,0.8099999,300,197.2444,300
391,872.0752,74.03076,0,0.83,300,198.0444,300
392,868.8552,71.61076,0,0.8099999,300,197.2444,300
393,873.7648,76.25375,0,0.8166666,300,197.5111,300
394,868.9515,71.70702,0,0.8099999,300,197.2444,300
395,868.2085,70.96406,0,0.8033333,300,197.2444,300
396,866.6663,69.15518,0,0.8166666,300,197.5111,300
397,869.5974,71.55296,0,0.83,300,198.0444,300
398,872.0878,74.04336,0,0.8333334,300,198.0444,300
399,869.9196,72.14187,0,0.8166666,300,197.7778,300
400,871.9189,74.40781,0,0.8099999,300,197.5111,300
401,874.1627,77.18488,0,0.8033333,300,196.9778,300
402,869.7855,72.54111,0,0.8133333,300,197.2444,300
403,869.2989,71.25445,0,0.83,300,198.0444,300
404,869.9767,72.19889,0,0.82,300,197.7778,300
405,867.4507,69.93961,0,0.8133333,300,197.5111,300
406,871.3538,74.1093,0,0.8033333,300,197.2444,300
407,873.9071,76.92931,0,0.8033333,300,196.9778,300
408,871.0107,73.49965,0,0.8099999,300,197.5111,300
409,872.087,75.10928,0,0.7966666,300,196.9778,300
410,871.6633,74.15224,0,0.8133333,300,197.5111,300
411,866.0863,69.37516,0,0.79,300,196.7111,300
412,871.8611,74.88335,0,0.7966666,300,196.9778,300
413,869.6441,72.66631,0,0.7966666,300,196.9778,300
414,871.1626,73.91817,0,0.8066667,300,197.2444,300
415,868.8981,71.65371,0,0.8099999,300,197.2444,300
416,868.0418,70.26405,0,0.8233333,300,197.7778,300
417,867.5544,71.10999,0,0.7833333,300,196.4444,300
418,872.8419,75.59745,0,0.8099999,300,197.2444,300
419,870.4537,72.94262,0,0.82,300,197.5111,300
420,869.7641,72.25298,0,0.8166666,300,197.5111,300
421,870.9863,73.47521,0,0.8166666,300,197.5111,300
422,873.4641,75.95299,0,0.82,300,197.5111,300
423,869.4885,72.24408,0,0.8133333,300,197.2444,300
424,871.1418,73.89743,0,0.8133333,300,197.2444,300
425,873.5959,76.61819,0,0.8033333,300,196.9778,300
426,869.6329,71.85519,0,0.8300001,300,197.7778,300
427,868.4433,71.19889,0,0.8166666,300,197.2444,300
428,872.3101,75.59892,0,0.79,300,196.7111,300
429,873.3767,75.59892,0,0.8233333,300,197.7778,300
430,869.9545,72.17668,0,0.8266667,300,197.7778,300
431,871.0426,73.79816,0,0.8099999,300,197.2444,300
432,870.1759,72.93148,0,0.8099999,300,197.2444,300
433,868.187,70.67591,0,0.8166666,300,197.5111,300
434,868.7426,71.76482,0,0.8033333,300,196.9778,300
435,871.087,74.1093,0,0.8033333,300,196.9778,300
436,869.5989,72.62114,0,0.8066667,300,196.9778,300
437,869.9323,72.42111,0,0.8166666,300,197.5111,300
438,873.8404,76.59598,0,0.8099999,300,197.2444,300
439,871.9204,74.94262,0,0.8033333,300,196.9778,300
440,869.653,72.14187,0,0.8166666,300,197.5111,300
441,868.9404,71.96259,0,0.79,300,196.9778,300
442,871.2863,73.77518,0,0.8166666,300,197.5111,300
443,870.8196,73.84188,0,0.8033333,300,196.9778,300
444,869.3426,72.63149,0,0.7966666,300,196.7111,300
445,874.0974,76.31959,0,0.8099999,300,197.7778,300
446,874.1522,76.10782,0,0.83,300,198.0444,300
447,872.7654,75.25426,0,0.8166666,300,197.5111,300
448,868.8885,71.91075,0,0.8033333,300,196.9778,300
449,870.6204,73.90927,0,0.8,300,196.7111,300
450,868.9656,71.8989,0,0.784,300,197.0667,300
451,872.776,74.99818,0,0.8233333,300,197.7778,300
452,869.3419,72.36408,0,0.8033333,300,196.9778,300
453,873.8196,76.84187,0,0.8066667,300,196.9778,300
454,869.353,72.10851,0,0.8166667,300,197.2444,300
455,874.3552,76.84412,0,0.8166666,300,197.5111,300
456,872.0522,75.07447,0,0.8066667,300,196.9778,300
457,870.9085,73.66408,0,0.8133333,300,197.2444,300
458,869.9767,72.73223,0,0.8099999,300,197.2444,300
459,873.0648,76.35372,0,0.8,300,196.7111,300
460,869.5974,72.88629,0,0.7966666,300,196.7111,300
461,875.6315,78.12043,0,0.8166666,300,197.5111,300
462,869.2522,72.00777,0,0.8099999,300,197.2444,300
463,870.0404,73.32928,0,0.7966666,300,196.7111,300
464,870.5752,73.86409,0,0.7966666,300,196.7111,300
465,870.7196,72.94185,0,0.8233333,300,197.7778,300
466,869.71,72.73225,0,0.8033333,300,196.9778,300
467,872.9419,76.23078,0,0.7966666,300,196.7111,300
468,871.4063,73.89519,0,0.8166666,300,197.5111,300
469,872.4315,74.92042,0,0.82,300,197.5111,300
470,868.2996,71.32184,0,0.8033333,300,196.9778,300
471,870.6981,73.98704,0,0.7966666,300,196.7111,300
472,870.6382,73.92715,0,0.7966666,300,196.7111,300
473,874.8864,77.90857,0,0.8033333,300,196.9778,300
474,871.4844,74.23994,0,0.8099999,300,197.2444,300
475,871.1108,73.86633,0,0.8099999,300,197.2444,300
476,872.9404,75.69595,0,0.8099999,300,197.2444,300
477,867.5515,70.04036,0,0.82,300,197.5111,300
478,870.0878,72.84335,0,0.8099999,300,197.2444,300
479,873.9086,76.93079,0,0.8066667,300,196.9778,300
480,871.21,74.23225,0,0.8033333,300,196.9778,300
481,874.5411,77.29669,0,0.8166667,300,197.2444,300
482,875.0886,77.84413,0,0.8099999,300,197.2444,300
483,872.4308,75.45299,0,0.8033333,300,196.9778,300
