Generation,Fitness,HPFitness,ManaFitness,UnweightedManaFitness,SurviveReward,RoundRewards,WinReward
63,867.5642,71.11975,0,0.792,300,196.4444,300
64,867.9862,71.54175,0,0.7819999,300,196.4444,300
65,868.051,71.60661,0,0.8033333,300,196.4444,300
66,866.8391,70.39461,0,0.8133334,300,196.4444,300
67,866.146,69.7016,0,0.7849998,300,196.4444,300
68,867.1158,70.6714,0,0.7986667,300,196.4444,300
69,869.613,73.16855,0,0.7799999,300,196.4444,300
70,866.9535,70.50908,0,0.7906667,300,196.4444,300
71,869.613,73.16853,0,0.7799999,300,196.4444,300
72,869.5988,73.15431,0,0.8039998,300,196.4444,300
73,867.0321,70.32101,0,0.78,300,196.7111,300
74,868.6392,72.19482,0,0.7886666,300,196.4444,300
75,869.3669,72.92245,0,0.8066667,300,196.4444,300
76,871.3474,74.90297,0,0.8100001,300,196.4444,300
77,866.5593,70.11485,0,0.7866666,300,196.4444,300
78,868.1558,71.7114,0,0.7949999,300,196.4444,300
79,868.1606,71.71624,0,0.8019999,300,196.4444,300
80,867.8093,71.36488,0,0.8133332,300,196.4444,300
81,869.9249,73.48042,0,0.8726668,300,196.4444,300
82,868.9605,72.51611,0,0.8120001,300,196.4444,300
83,867.8536,71.40919,0,0.8189999,300,196.4444,300
84,868.5076,72.06322,0,0.7819999,300,196.4444,300
85,871.5372,75.09282,0,0.8133332,300,196.4444,300
86,867.7747,71.33028,0,0.7933332,300,196.4444,300
87,874.4791,78.03461,0,0.8013334,300,196.4444,300
88,866.6251,70.18066,0,0.79,300,196.4444,300
89,870.4731,74.02871,0,0.7866667,300,196.4444,300
90,869.4059,72.96143,0,0.7986666,300,196.4444,300
91,867.0374,70.59296,0,0.7933334,300,196.4444,300
92,868.6431,72.19872,0,0.8346668,300,196.4444,300
93,868.8585,72.41409,0,0.7973334,300,196.4444,300
94,868.647,72.20262,0,0.8086666,300,196.4444,300
95,867.9497,71.50525,0,0.8066667,300,196.4444,300
96,867.0106,70.56614,0,0.7866668,300,196.4444,300
97,867.3493,70.90485,0,0.7866666,300,196.4444,300
98,871.6612,75.21674,0,0.85,300,196.4444,300
99,868.5379,72.09346,0,0.7866666,300,196.4444,300
100,868.3308,71.88636,0,0.8099999,300,196.4444,300
101,870.918,74.47363,0,0.8580002,300,196.4444,300
102,870.3571,73.9127,0,0.8420002,300,196.4444,300
103,867.4896,71.0452,0,0.8233334,300,196.4444,300
104,868.5496,69.43848,0,0.9313334,300,199.1111,300
105,867.7357,71.29128,0,0.8033334,300,196.4444,300
106,868.9555,72.51108,0,0.7886666,300,196.4444,300
107,867.1787,70.73425,0,0.7833333,300,196.4444,300
108,867.0768,70.63242,0,0.8019999,300,196.4444,300
109,869.7543,73.30984,0,0.7953333,300,196.4444,300
110,868.3409,71.89652,0,0.8126666,300,196.4444,300
111,868.3576,71.91318,0,0.8133334,300,196.4444,300
112,868.1558,71.7114,0,0.7986667,300,196.4444,300
113,868.5691,72.12465,0,0.7966667,300,196.4444,300
114,870.088,73.64353,0,0.8086665,300,196.4444,300
115,867.0905,70.64601,0,0.8026667,300,196.4444,300
116,867.4974,68.38633,0,0.7946666,300,199.1111,300
117,867.5685,71.12411,0,0.8100001,300,196.4444,300
118,871.343,74.89857,0,0.8033334,300,196.4444,300
119,867.7401,71.29565,0,0.7853333,300,196.4444,300
120,866.4482,69.73716,0,0.7819999,300,196.7111,300
121,869.86,73.41557,0,0.7819999,300,196.4444,300
122,868.7796,72.33517,0,0.8,300,196.4444,300
123,867.2878,70.84341,0,0.7933334,300,196.4444,300
124,869.6529,73.20847,0,0.7819999,300,196.4444,300
125,868.3629,71.9185,0,0.7799999,300,196.4444,300
126,867.4584,71.01402,0,0.79,300,196.4444,300
127,870.4073,73.96291,0,0.8100001,300,196.4444,300
128,868.8108,72.36636,0,0.7900001,300,196.4444,300
129,867.1154,70.67094,0,0.8066667,300,196.4444,300
130,868.5413,72.09689,0,0.7886665,300,196.4444,300
131,865.6558,69.21132,0,0.7866668,300,196.4444,300
132,868.2581,71.81371,0,0.7799999,300,196.4444,300
133,872.4225,75.97803,0,0.7799999,300,196.4444,300
134,868.5432,72.09878,0,0.7933334,300,196.4444,300
135,867.9063,71.46188,0,0.8,300,196.4444,300
136,867.7045,71.2601,0,0.7866667,300,196.4444,300
137,869.0525,72.60808,0,0.7833332,300,196.4444,300
138,868.3629,71.9185,0,0.7799999,300,196.4444,300
139,868.3264,71.88197,0,0.7833332,300,196.4444,300
140,867.6689,71.22455,0,0.792,300,196.4444,300
141,869.1451,72.7007,0,0.7966667,300,196.4444,300
142,868.3283,71.88388,0,0.7866666,300,196.4444,300
143,867.2532,70.80881,0,0.7933332,300,196.4444,300
144,865.9321,69.221,0,0.7633333,300,196.7111,300
145,870.3016,73.85717,0,0.8,300,196.4444,300
146,868.7796,72.33517,0,0.7799999,300,196.4444,300
147,867.3195,70.87508,0,0.7886666,300,196.4444,300
148,868.3283,71.88388,0,0.7866666,300,196.4444,300
149,868.882,72.4375,0,0.7799999,300,196.4444,300
150,869.5082,73.06374,0,0.7799999,300,196.4444,300
151,868.4551,72.01064,0,0.8940002,300,196.4444,300
152,866.9067,70.4623,0,0.7853333,300,196.4444,300
153,868.7285,72.28402,0,0.8713335,300,196.4444,300
154,867.8761,71.43165,0,0.7953334,300,196.4444,300
155,867.0461,70.60171,0,0.7933334,300,196.4444,300
156,867.3901,70.94572,0,0.7866666,300,196.4444,300
157,869.7427,73.29825,0,0.7896666,300,196.4444,300
158,868.1948,71.75038,0,0.7986667,300,196.4444,300
159,866.5632,70.11876,0,0.8739999,300,196.4444,300
160,867.7313,71.28692,0,0.7933332,300,196.4444,300
161,868.3717,71.92725,0,0.7939999,300,196.4444,300
162,868.5379,72.09346,0,0.7866666,300,196.4444,300
163,870.0306,73.58617,0,0.7853333,300,196.4444,300
164,870.0955,73.65102,0,0.7833333,300,196.4444,300
165,868.3629,71.9185,0,0.7799999,300,196.4444,300
166,870.3147,73.87029,0,0.7866666,300,196.4444,300
167,870.3893,73.94485,0,0.7886666,300,196.4444,300
168,871.0126,74.56815,0,0.7819999,300,196.4444,300
169,868.9642,72.51984,0,0.8833334,300,196.4444,300
170,870.0166,73.30547,0,0.7933334,300,196.7111,300
171,866.6382,70.19377,0,0.7966666,300,196.4444,300
172,868.4687,72.02424,0,0.7853333,300,196.4444,300
173,868.4764,72.03203,0,0.7899998,300,196.4444,300
174,868.3751,71.93066,0,0.7866667,300,196.4444,300
175,872.3381,75.89368,0,0.9006667,300,196.4444,300
176,869.4818,73.03741,0,0.7866667,300,196.4444,300
177,870.0345,73.59006,0,0.7799999,300,196.4444,300
178,871.1924,74.74796,0,0.8273333,300,196.4444,300
179,869.1704,72.72599,0,0.7866666,300,196.4444,300
180,868.5267,72.08226,0,0.7999999,300,196.4444,300
181,867.895,71.45053,0,0.792,300,196.4444,300
182,868.6046,72.16022,0,0.8819999,300,196.4444,300
183,868.1552,71.71079,0,0.7866666,300,196.4444,300
184,872.1934,75.74895,0,0.8799999,300,196.4444,300
185,870.4073,73.96291,0,0.8733332,300,196.4444,300
186,867.4906,71.04616,0,0.7833332,300,196.4444,300
187,867.0924,70.64799,0,0.7966666,300,196.4444,300
188,868.7019,72.25748,0,0.8719999,300,196.4444,300
189,868.3058,71.86143,0,0.7933334,300,196.4444,300
190,868.1313,71.68687,0,0.8800001,300,196.4444,300
191,868.1299,71.68552,0,0.79,300,196.4444,300
192,867.1756,70.73119,0,0.7886665,300,196.4444,300
193,869.767,73.32252,0,0.89,300,196.4444,300
194,869.4117,72.96723,0,0.8733333,300,196.4444,300
195,871.8464,75.40198,0,0.8,300,196.4444,300
196,869.4779,73.03351,0,0.7866666,300,196.4444,300
197,867.6189,71.17445,0,0.7966667,300,196.4444,300
198,871.0025,74.5581,0,0.7953332,300,196.4444,300
199,869.9838,73.53934,0,0.7919999,300,196.4444,300
200,869.6217,73.17728,0,0.8766667,300,196.4444,300
201,867.9457,71.50123,0,0.8753333,300,196.4444,300
202,868.1061,71.66167,0,0.8833334,300,196.4444,300
203,869.1372,72.69278,0,0.7866666,300,196.4444,300
204,868.9443,72.49986,0,0.7799999,300,196.4444,300
205,869.0025,72.55809,0,0.8833333,300,196.4444,300
206,869.464,73.01955,0,0.7906666,300,196.4444,300
207,870.1265,73.68208,0,0.7933334,300,196.4444,300
208,868.1359,71.69147,0,0.7953333,300,196.4444,300
209,870.1252,73.68074,0,0.88,300,196.4444,300
210,869.9397,73.4953,0,0.8106667,300,196.4444,300
211,870.2262,73.78175,0,0.7933332,300,196.4444,300
212,869.0921,72.64769,0,0.79,300,196.4444,300
213,869.7521,73.30763,0,0.7819999,300,196.4444,300
214,873.3983,76.9538,0,0.7933334,300,196.4444,300
215,868.1682,71.7238,0,0.7833332,300,196.4444,300
216,869.2133,72.76891,0,0.7833333,300,196.4444,300
217,868.1911,71.74667,0,0.8833333,300,196.4444,300
218,869.8491,73.13795,0,0.8736668,300,196.7111,300
219,870.5144,74.06999,0,0.7966666,300,196.4444,300
220,872.3959,75.95152,0,0.7833332,300,196.4444,300
221,870.7151,74.27068,0,0.7999999,300,196.4444,300
222,868.4645,72.0201,0,0.8733333,300,196.4444,300
223,871.1932,74.7488,0,0.7933334,300,196.4444,300
224,870.4443,73.9999,0,0.7920001,300,196.4444,300
225,870.4471,74.00266,0,0.7899998,300,196.4444,300
226,869.1837,72.73932,0,0.8940001,300,196.4444,300
227,869.1931,72.7487,0,0.8733333,300,196.4444,300
228,871.2014,74.75694,0,0.7953334,300,196.4444,300
229,870.0618,73.6174,0,0.7799999,300,196.4444,300
230,869.0376,72.59316,0,0.79,300,196.4444,300
231,870.0806,73.63618,0,0.7886665,300,196.4444,300
232,870.7434,72.34343,0,0.8396668,300,198.4,300
233,873.7241,77.27965,0,0.7933334,300,196.4444,300
234,871.4404,74.99597,0,0.7933332,300,196.4444,300
235,870.0658,73.62138,0,0.7833332,300,196.4444,300
236,869.9131,73.46868,0,0.8253333,300,196.4444,300
237,867.6328,71.18842,0,0.7899998,300,196.4444,300
238,871.9407,75.49627,0,0.7899998,300,196.4444,300
239,871.0587,74.61422,0,0.7883332,300,196.4444,300
240,870.9442,74.49973,0,0.7953333,300,196.4444,300
241,869.3657,72.92123,0,0.79,300,196.4444,300
242,869.7025,73.25811,0,0.79,300,196.4444,300
243,872.318,75.87356,0,0.8,300,196.4444,300
244,869.8201,73.37564,0,0.7886665,300,196.4444,300
245,872.254,75.80963,0,0.8053333,300,196.4444,300
246,872.1641,75.71964,0,0.7866666,300,196.4444,300
247,870.2101,73.76573,0,0.7953333,300,196.4444,300
248,870.2629,73.81847,0,0.8019999,300,196.4444,300
249,870.2747,73.83022,0,0.7886666,300,196.4444,300
250,871.3302,72.21908,0,0.7233335,300,199.1111,300
251,871.0237,74.57922,0,0.7933332,300,196.4444,300
252,872.1805,75.73615,0,0.7833333,300,196.4444,300
253,869.051,72.60662,0,0.8173333,300,196.4444,300
254,872.1005,75.6561,0,0.7866666,300,196.4444,300
255,869.9049,73.46051,0,0.8133332,300,196.4444,300
256,872.0195,75.57508,0,0.7799999,300,196.4444,300
257,872.1315,75.68711,0,0.7853333,300,196.4444,300
258,872.7861,76.34164,0,0.7866667,300,196.4444,300
259,872.3562,75.9118,0,0.7886666,300,196.4444,300
260,871.6569,75.2124,0,0.7833332,300,196.4444,300
261,873.3259,76.88149,0,0.7819999,300,196.4444,300
262,874.2379,77.79352,0,0.7866667,300,196.4444,300
263,873.6826,77.23811,0,0.8086666,300,196.4444,300
264,873.8738,77.42932,0,0.802,300,196.4444,300
265,872.2204,75.77596,0,0.8086666,300,196.4444,300
266,874.2615,77.81705,0,0.8183333,300,196.4444,300
267,874.0096,77.56513,0,0.8000001,300,196.4444,300
268,870.3184,71.20721,0,0.7400001,300,199.1111,300
269,875.2299,78.78542,0,0.7900001,300,196.4444,300
270,875.4601,76.34903,0,0.7333335,300,199.1111,300
271,873.3098,76.86536,0,0.7799999,300,196.4444,300
272,875.1877,78.74326,0,0.8033333,300,196.4444,300
273,873.1996,76.75515,0,0.8,300,196.4444,300
274,871.796,75.35153,0,0.83,300,196.4444,300
275,870.8291,74.38469,0,0.8006667,300,196.4444,300
276,871.6161,75.17171,0,0.84,300,196.4444,300
277,871.658,75.21355,0,0.8019999,300,196.4444,300
278,871.9572,75.51278,0,0.8406668,300,196.4444,300
279,872.4825,76.03804,0,0.7799999,300,196.4444,300
280,871.1785,74.73401,0,0.8086665,300,196.4444,300
281,875.3224,78.87794,0,0.8473333,300,196.4444,300
282,872.7255,76.28102,0,0.7993333,300,196.4444,300
283,871.1125,74.66808,0,0.7933332,300,196.4444,300
284,871.579,75.13464,0,0.8206666,300,196.4444,300
285,871.8649,75.42041,0,0.79,300,196.4444,300
286,872.9927,76.5483,0,0.7866667,300,196.4444,300
287,872.1844,75.73994,0,0.7833333,300,196.4444,300
288,872.4089,75.96452,0,0.7953333,300,196.4444,300
289,877.1387,80.69426,0,0.8253333,300,196.4444,300
290,871.2099,74.76549,0,0.8266667,300,196.4444,300
291,873.7213,77.27691,0,0.8166667,300,196.4444,300
292,871.0802,74.63576,0,0.7933334,300,196.4444,300
293,871.1125,74.66808,0,0.7833332,300,196.4444,300
294,871.5416,75.09718,0,0.7919999,300,196.4444,300
295,871.9597,75.51524,0,0.7833332,300,196.4444,300
296,870.345,73.9006,0,0.8099999,300,196.4444,300
297,872.5596,76.11514,0,0.792,300,196.4444,300
298,870.017,73.57253,0,0.8086666,300,196.4444,300
299,871.2111,74.76663,0,0.7963333,300,196.4444,300
300,873.5913,77.14687,0,0.7886665,300,196.4444,300
301,873.7211,77.2767,0,0.8173333,300,196.4444,300
302,871.4008,74.95632,0,0.8133332,300,196.4444,300
303,873.4121,76.9677,0,0.7799999,300,196.4444,300
304,873.835,77.39062,0,0.8066666,300,196.4444,300
305,871.6586,75.21411,0,0.8126666,300,196.4444,300
306,870.0495,73.60506,0,0.7866666,300,196.4444,300
307,871.0525,74.60806,0,0.792,300,196.4444,300
308,871.8372,75.3927,0,0.824,300,196.4444,300
309,870.7017,74.25732,0,0.7819999,300,196.4444,300
310,871.2809,74.83644,0,0.8166666,300,196.4444,300
311,870.6608,74.21633,0,0.8253333,300,196.4444,300
312,871.2662,74.82183,0,0.82,300,196.4444,300
313,874.3651,77.92071,0,0.7866666,300,196.4444,300
314,870.7618,74.31734,0,0.8233331,300,196.4444,300
315,871.7126,75.26816,0,0.8173334,300,196.4444,300
316,871.6774,75.23299,0,0.8133332,300,196.4444,300
317,871.819,75.37459,0,0.8133332,300,196.4444,300
318,870.1578,73.71337,0,0.8173333,300,196.4444,300
319,873.3967,76.95233,0,0.79,300,196.4444,300
320,873.2499,76.80552,0,0.8099999,300,196.4444,300
321,871.599,75.15455,0,0.84,300,196.4444,300
322,870.7917,74.34732,0,0.7766666,300,196.4444,300
323,872.0582,75.61379,0,0.8033334,300,196.4444,300
324,871.2458,74.80143,0,0.7973334,300,196.4444,300
325,874.561,78.11656,0,0.8099998,300,196.4444,300
326,870.3112,73.86674,0,0.7866666,300,196.4444,300
327,872.8931,76.44862,0,0.8166665,300,196.4444,300
328,870.8965,74.45203,0,0.8266667,300,196.4444,300
329,874.0295,77.58514,0,0.8086666,300,196.4444,300
330,872.9092,76.46474,0,0.8219999,300,196.4444,300
331,872.2791,75.83467,0,0.8266667,300,196.4444,300
332,872.2144,75.76991,0,0.8766668,300,196.4444,300
333,870.1925,73.74809,0,0.8553335,300,196.4444,300
334,872.3414,75.897,0,0.7866666,300,196.4444,300
335,873.4568,77.01238,0,0.8133332,300,196.4444,300
336,872.9479,76.50344,0,0.8186666,300,196.4444,300
337,873.7139,77.26941,0,0.8066666,300,196.4444,300
338,872.9329,76.48844,0,0.8266667,300,196.4444,300
339,874.3374,77.89301,0,0.8099999,300,196.4444,300
340,870.8707,74.42622,0,0.8133333,300,196.4444,300
341,871.175,74.7306,0,0.8099999,300,196.4444,300
342,869.196,72.75156,0,0.8099999,300,196.4444,300
343,870.9116,74.46722,0,0.8166666,300,196.4444,300
344,871.5354,75.091,0,0.8066666,300,196.4444,300
345,874.0358,77.59131,0,0.8066666,300,196.4444,300
346,871.8735,75.42903,0,0.8086665,300,196.4444,300
347,870.031,73.58656,0,0.8133332,300,196.4444,300
348,868.6955,72.6955,0,0.8086667,300,196,300
349,872.6448,76.20032,0,0.82,300,196.4444,300
350,871.3145,74.87011,0,0.8066666,300,196.4444,300
351,873.1995,76.75504,0,0.8066666,300,196.4444,300
352,872.6573,76.21293,0,0.8219998,300,196.4444,300
353,871.1774,74.73296,0,0.8133332,300,196.4444,300
354,872.6458,76.20134,0,0.8153332,300,196.4444,300
355,873.7752,77.33077,0,0.8133333,300,196.4444,300
356,873.2069,76.76246,0,0.8203333,300,196.4444,300
357,873.9446,77.50017,0,0.8299999,300,196.4444,300
358,873.553,77.10855,0,0.8186666,300,196.4444,300
359,872.2142,75.76981,0,0.82,300,196.4444,300
360,871.8635,75.41908,0,0.8133332,300,196.4444,300
361,872.4163,75.97182,0,0.8353333,300,196.4444,300
362,873.1074,76.66297,0,0.8219999,300,196.4444,300
363,869.7972,73.35275,0,0.7883332,300,196.4444,300
364,871.7738,75.32935,0,0.812,300,196.4444,300
365,871.2784,74.83397,0,0.8133333,300,196.4444,300
366,870.9442,74.49973,0,0.8286667,300,196.4444,300
367,872.1192,75.67478,0,0.8066666,300,196.4444,300
368,873.1551,76.71067,0,0.8133332,300,196.4444,300
369,872.5448,76.10034,0,0.8066666,300,196.4444,300
370,873.59,77.14553,0,0.8133334,300,196.4444,300
371,870.5201,74.07568,0,0.82,300,196.4444,300
372,871.6714,75.227,0,0.822,300,196.4444,300
373,869.4941,73.04974,0,0.8306667,300,196.4444,300
374,872.8365,76.39209,0,0.8266667,300,196.4444,300
375,872.3214,75.87699,0,0.8166665,300,196.4444,300
376,873.2969,76.85247,0,0.8060001,300,196.4444,300
377,871.015,74.57058,0,0.8166665,300,196.4444,300
378,872.4572,76.0128,0,0.8086665,300,196.4444,300
379,872.2302,75.78574,0,0.8106666,300,196.4444,300
380,870.6883,74.24384,0,0.8066666,300,196.4444,300
381,870.757,74.31252,0,0.8166666,300,196.4444,300
382,873.916,77.47162,0,0.8153332,300,196.4444,300
383,871.4956,75.05116,0,0.8066666,300,196.4444,300
384,874.1416,77.69716,0,0.8153332,300,196.4444,300
385,873.9398,77.49533,0,0.8133332,300,196.4444,300
386,872.0869,75.64244,0,0.8186666,300,196.4444,300
387,872.3826,75.93816,0,0.8233333,300,196.4444,300
388,870.9517,74.50723,0,0.8286667,300,196.4444,300
389,870.173,73.72855,0,0.8233333,300,196.4444,300
390,872.0209,75.57642,0,0.8066666,300,196.4444,300
391,871.9597,75.51524,0,0.8133332,300,196.4444,300
392,870.7583,74.31384,0,0.8153332,300,196.4444,300
393,871.4056,74.69445,0,0.811,300,196.7111,300
394,871.7038,75.25935,0,0.832,300,196.4444,300
395,872.3349,75.89045,0,0.8153332,300,196.4444,300
396,874.1502,77.70579,0,0.8360001,300,196.4444,300
397,873.2023,76.75781,0,0.8119999,300,196.4444,300
398,869.6391,73.19466,0,0.8066666,300,196.4444,300
399,874.1968,77.75237,0,0.8153332,300,196.4444,300
400,873.2211,76.77669,0,0.822,300,196.4444,300
401,871.4142,74.96979,0,0.8166665,300,196.4444,300
402,872.8539,76.40953,0,0.8273335,300,196.4444,300
403,872.0332,75.58875,0,0.8219999,300,196.4444,300
404,872.5448,76.10034,0,0.8186666,300,196.4444,300
405,872.3502,75.90582,0,0.8219999,300,196.4444,300
406,871.8572,75.41272,0,0.8133332,300,196.4444,300
407,871.7684,75.32404,0,0.8353332,300,196.4444,300
408,872.1199,73.00877,0,0.7360002,300,199.1111,300
409,871.4742,75.02982,0,0.8186666,300,196.4444,300
410,870.3279,73.88342,0,0.8133332,300,196.4444,300
411,872.9017,76.45726,0,0.812,300,196.4444,300
412,870.4949,74.05045,0,0.8153332,300,196.4444,300
413,870.1393,73.69489,0,0.8153332,300,196.4444,300
414,873.6982,74.58709,0,0.7373334,300,199.1111,300
415,873.7059,77.26153,0,0.8086666,300,196.4444,300
416,870.3726,73.92811,0,0.8233333,300,196.4444,300
417,871.1462,74.70176,0,0.8153332,300,196.4444,300
418,868.8307,72.38631,0,0.812,300,196.4444,300
419,872.1219,75.67744,0,0.8099998,300,196.4444,300
420,871.3744,74.92995,0,0.8099999,300,196.4444,300
421,873.9312,77.48679,0,0.8119999,300,196.4444,300
422,871.04,74.59554,0,0.814,300,196.4444,300
423,872.6048,76.16037,0,0.8066666,300,196.4444,300
424,872.0022,75.55774,0,0.8099998,300,196.4444,300
425,873.9384,77.494,0,0.8133332,300,196.4444,300
426,871.0714,74.62691,0,0.8133332,300,196.4444,300
427,872.5051,76.0607,0,0.8066666,300,196.4444,300
428,871.0061,74.56168,0,0.8086666,300,196.4444,300
429,874.8702,78.42576,0,0.814,300,196.4444,300
430,870.9891,74.54469,0,0.812,300,196.4444,300
431,871.9595,75.51505,0,0.8133332,300,196.4444,300
432,871.5429,75.0985,0,0.8199999,300,196.4444,300
433,872.7108,76.26642,0,0.8166666,300,196.4444,300
434,874.4104,77.96596,0,0.82,300,196.4444,300
435,872.4801,76.03566,0,0.8086665,300,196.4444,300
436,870.8491,74.40469,0,0.8099998,300,196.4444,300
437,873.518,77.07356,0,0.822,300,196.4444,300
438,870.9193,74.47488,0,0.8166666,300,196.4444,300
439,870.9515,74.50704,0,0.8099998,300,196.4444,300
440,873.5266,77.08218,0,0.8153332,300,196.4444,300
441,871.5966,75.15218,0,0.8066666,300,196.4444,300
442,871.0525,74.60804,0,0.8353333,300,196.4444,300
443,870.3651,73.9206,0,0.8153332,300,196.4444,300
444,870.5947,74.15033,0,0.8233334,300,196.4444,300
445,870.3664,73.92195,0,0.8099998,300,196.4444,300
446,871.3361,74.89163,0,0.7600001,300,196.4444,300
447,875.9307,79.48631,0,0.83,300,196.4444,300
448,871.1066,74.66211,0,0.82,300,196.4444,300
449,871.2997,74.85531,0,0.7919997,300,196.4444,300
450,872.9775,76.53313,0,0.8266667,300,196.4444,300
451,873.3943,76.94987,0,0.8219999,300,196.4444,300
452,870.9778,74.53341,0,0.8166666,300,196.4444,300
453,869.6288,73.18443,0,0.8219999,300,196.4444,300
454,871.2197,74.77525,0,0.8183333,300,196.4444,300
455,870.4711,74.02665,0,0.822,300,196.4444,300
456,870.4601,74.01566,0,0.8199999,300,196.4444,300
457,871.1799,74.73543,0,0.8166666,300,196.4444,300
458,873.1934,76.74899,0,0.8336667,300,196.4444,300
459,872.9268,76.4823,0,0.8066666,300,196.4444,300
460,872.5933,76.14881,0,0.8293334,300,196.4444,300
461,870.6135,74.16901,0,0.8303334,300,196.4444,300
462,874.2116,77.76716,0,0.8293334,300,196.4444,300
463,871.8574,75.41291,0,0.8166666,300,196.4444,300
464,873.2163,76.77186,0,0.8133333,300,196.4444,300
465,872.8876,76.44322,0,0.8233334,300,196.4444,300
466,874.2116,77.76716,0,0.8119999,300,196.4444,300
467,870.0243,73.57983,0,0.822,300,196.4444,300
468,873.7327,77.28827,0,0.8306667,300,196.4444,300
469,871.1535,74.70906,0,0.8133333,300,196.4444,300
470,869.0052,72.56082,0,0.79,300,196.4444,300
471,872.3126,75.86816,0,0.8239999,300,196.4444,300
472,872.2527,75.80832,0,0.7986666,300,196.4444,300
473,873.5718,77.12743,0,0.822,300,196.4444,300
474,873.6415,77.19713,0,0.8199999,300,196.4444,300
475,872.677,76.23257,0,0.8320001,300,196.4444,300
476,869.4607,73.01627,0,0.8066666,300,196.4444,300
477,873.0527,76.60834,0,0.8133332,300,196.4444,300
478,870.8303,74.38582,0,0.8173332,300,196.4444,300
479,872.4473,76.00284,0,0.8166666,300,196.4444,300
480,870.3535,73.90906,0,0.8133332,300,196.4444,300
481,871.1389,74.69446,0,0.8153332,300,196.4444,300
482,873.8283,77.38389,0,0.8293334,300,196.4444,300
483,873.6265,77.18205,0,0.8119999,300,196.4444,300
484,871.2148,74.77042,0,0.8133332,300,196.4444,300
