Generation,Fitness,HPFitness,ManaFitness,UnweightedManaFitness,SurviveReward,RoundRewards,WinReward
261,872.2917,73.18057,0,0.6886667,300,199.1111,300
262,870.5052,71.39407,0,0.647,300,199.1111,300
263,868.8552,69.74412,0,0.8906668,300,199.1111,300
264,868.3674,69.25632,0,0.9333336,300,199.1111,300
265,869.3142,70.20308,0,0.7226666,300,199.1111,300
266,870.9564,71.84528,0,0.7026666,300,199.1111,300
267,869.9288,70.81775,0,0.9026669,300,199.1111,300
268,870.7833,71.67213,0,0.7153333,300,199.1111,300
269,871.1401,72.02899,0,0.7193334,300,199.1111,300
270,869.8442,70.73311,0,0.7179999,300,199.1111,300
271,867.722,68.61085,0,0.6679999,300,199.1111,300
272,872.7823,73.6712,0,0.7226667,300,199.1111,300
273,871.9954,72.88424,0,0.8773335,300,199.1111,300
274,869.0284,69.91728,0,0.6953334,300,199.1111,300
275,868.0183,68.9072,0,0.6793333,300,199.1111,300
276,868.8341,69.72301,0,0.6786667,300,199.1111,300
277,872.7612,73.65009,0,0.8773335,300,199.1111,300
278,868.202,69.0909,0,0.686,300,199.1111,300
279,870.4658,71.35466,0,0.6886667,300,199.1111,300
280,870.66,71.54893,0,0.7080001,300,199.1111,300
281,870.13,71.0189,0,0.8653336,300,199.1111,300
282,870.13,71.0189,0,0.684,300,199.1111,300
283,868.9967,69.88562,0,0.6506667,300,199.1111,300
284,869.5085,70.39735,0,0.7226667,300,199.1111,300
285,869.5296,70.41846,0,0.7386667,300,199.1111,300
286,870.6389,71.52782,0,0.6726667,300,199.1111,300
287,871.2816,72.17049,0,0.6693333,300,199.1111,300
288,871.3239,72.21271,0,0.7166666,300,199.1111,300
289,870.6206,71.50952,0,0.7273334,300,199.1111,300
290,867.3756,68.26453,0,0.6666667,300,199.1111,300
291,869.0073,69.89617,0,0.6826667,300,199.1111,300
292,869.3247,70.21362,0,0.7026668,300,199.1111,300
293,869.4874,70.37623,0,0.694,300,199.1111,300
294,871.3027,72.1916,0,0.6980001,300,199.1111,300
295,869.0178,69.90674,0,0.6826667,300,199.1111,300
296,870.4869,71.37577,0,0.7013333,300,199.1111,300
297,872.7507,73.63953,0,0.6846666,300,199.1111,300
298,869.65,70.53883,0,0.666,300,199.1111,300
299,871.7722,72.66111,0,0.7026666,300,199.1111,300
300,870.3243,71.21318,0,0.7600001,300,199.1111,300
301,870.7832,71.67212,0,0.7093334,300,199.1111,300
302,869.3536,70.24249,0,0.6646667,300,199.1111,300
303,869.6605,70.54939,0,0.6886666,300,199.1111,300
304,869.5085,70.39735,0,0.7633333,300,199.1111,300
305,869.6605,70.54939,0,0.722,300,199.1111,300
306,873.2413,74.13016,0,0.6986667,300,199.1111,300
307,873.4039,74.29275,0,0.6933334,300,199.1111,300
308,875.0355,75.92441,0,0.75,300,199.1111,300
309,870.9562,70.95625,0,0.7626667,300,200,300
310,873.577,74.46591,0,0.7439999,300,199.1111,300
311,871.1296,72.01844,0,0.7193334,300,199.1111,300
312,871.119,72.00789,0,0.678,300,199.1111,300
313,869.8126,70.70143,0,0.6793333,300,199.1111,300
314,869.4874,70.37623,0,0.6746668,300,199.1111,300
315,872.7612,73.65009,0,0.7406667,300,199.1111,300
316,869.2015,70.09045,0,0.6893334,300,199.1111,300
317,871.6306,71.63059,0,0.7626668,300,200,300
318,870.4763,71.36522,0,0.7286667,300,199.1111,300
319,868.8341,69.72301,0,0.6726667,300,199.1111,300
320,873.5665,74.45535,0,0.7373334,300,199.1111,300
321,869.6922,70.58107,0,0.73,300,199.1111,300
322,872.2706,73.15948,0,0.67,300,199.1111,300
323,869.4768,70.36567,0,0.7346667,300,199.1111,300
324,872.2917,73.18057,0,0.7353333,300,199.1111,300
325,869.4979,70.38678,0,0.744,300,199.1111,300
326,874.3823,75.27117,0,0.6746667,300,199.1111,300
327,871.1084,71.99731,0,0.7153333,300,199.1111,300
328,871.1506,72.03955,0,0.7726666,300,199.1111,300
329,869.978,70.86686,0,0.7653333,300,199.1111,300
330,872.7612,73.65009,0,0.7693334,300,199.1111,300
331,870.028,70.91683,0,0.762,300,199.1111,300
332,869.65,70.53884,0,0.726,300,199.1111,300
333,872.2917,73.18058,0,0.748,300,199.1111,300
334,870.18,71.06886,0,0.684,300,199.1111,300
335,870.8543,71.74322,0,0.7746667,300,199.1111,300
336,868.1915,69.08035,0,0.7166666,300,199.1111,300
337,868.989,69.87787,0,0.7900001,300,199.1111,300
338,868.4984,69.38725,0,0.6966667,300,199.1111,300
339,873.5876,74.47647,0,0.7600001,300,199.1111,300
340,868.3646,69.2535,0,0.7360001,300,199.1111,300
341,870.2926,71.1815,0,0.7473333,300,199.1111,300
342,871.9348,72.8237,0,0.7506666,300,199.1111,300
343,871.447,72.3359,0,0.7766667,300,199.1111,300
344,868.8447,69.73357,0,0.7353333,300,199.1111,300
345,870.9852,71.87415,0,0.6613334,300,199.1111,300
346,871.9823,72.87115,0,0.7586666,300,199.1111,300
347,869.4979,70.3868,0,0.744,300,199.1111,300
348,870.9458,71.83472,0,0.6806667,300,199.1111,300
349,870.5186,71.40746,0,0.7393334,300,199.1111,300
350,870.4763,71.36521,0,0.6786667,300,199.1111,300
351,870.9459,71.83473,0,0.7466667,300,199.1111,300
352,868.3015,69.19032,0,0.7360001,300,199.1111,300
353,870.66,71.54893,0,0.702,300,199.1111,300
354,870.4869,71.37579,0,0.7013333,300,199.1111,300
355,873.3933,74.28219,0,0.674,300,199.1111,300
356,870.66,71.54893,0,0.6953333,300,199.1111,300
357,870.3137,71.20261,0,0.694,300,199.1111,300
358,871.119,72.00789,0,0.6846667,300,199.1111,300
359,871.6385,72.52737,0,0.6833333,300,199.1111,300
360,871.1296,72.01844,0,0.6873333,300,199.1111,300
361,870.9564,71.84528,0,0.7,300,199.1111,300
362,868.1837,69.0726,0,0.7333334,300,199.1111,300
363,868.0394,68.9283,0,0.698,300,199.1111,300
364,872.2811,73.17003,0,0.686,300,199.1111,300
365,870.3137,71.20262,0,0.72,300,199.1111,300
366,869.0073,69.89617,0,0.6733333,300,199.1111,300
367,871.3131,71.31313,0,0.786,300,200,300
368,869.6605,70.5494,0,0.704,300,199.1111,300
369,871.8196,72.70854,0,0.73,300,199.1111,300
370,868.6715,69.56041,0,0.6973333,300,199.1111,300
371,872.6302,73.51916,0,0.7473334,300,199.1111,300
372,873.2307,74.11959,0,0.696,300,199.1111,300
373,875.2087,76.09755,0,0.6906666,300,199.1111,300
374,871.497,72.38588,0,0.724,300,199.1111,300
375,868.2126,69.10146,0,0.7286667,300,199.1111,300
376,870.303,70.30303,0,0.7233334,300,200,300
377,871.399,72.28796,0,0.7066666,300,199.1111,300
378,872.8571,73.74592,0,0.7499999,300,199.1111,300
379,870.4658,71.35465,0,0.6853334,300,199.1111,300
380,869.1699,70.05878,0,0.658,300,199.1111,300
381,872.3339,73.22282,0,0.7080001,300,199.1111,300
382,871.7828,72.67166,0,0.7946666,300,199.1111,300
383,870.1617,71.05058,0,0.7253334,300,199.1111,300
384,868.8552,69.74413,0,0.7106668,300,199.1111,300
385,871.0442,71.93307,0,0.6993334,300,199.1111,300
386,870.5963,71.48522,0,0.7353333,300,199.1111,300
387,869.5948,70.48367,0,0.7253334,300,199.1111,300
388,870.9669,71.85583,0,0.7220001,300,199.1111,300
389,871.026,71.91489,0,0.6833333,300,199.1111,300
390,872.066,72.95495,0,0.6570001,300,199.1111,300
391,870.203,71.09186,0,0.6926667,300,199.1111,300
392,870.8443,71.73318,0,0.67,300,199.1111,300
393,872.6892,73.57809,0,0.67,300,199.1111,300
394,873.7025,74.59141,0,0.7506667,300,199.1111,300
395,870.5536,71.44246,0,0.6720001,300,199.1111,300
396,869.924,70.81289,0,0.7166666,300,199.1111,300
397,872.1868,73.07572,0,0.71,300,199.1111,300
398,871.5027,72.39162,0,0.6853333,300,199.1111,300
399,871.1432,71.14317,0,0.7600002,300,200,300
400,872.1868,73.07572,0,0.7166667,300,199.1111,300
401,873.0013,73.89022,0,0.6873333,300,199.1111,300
402,874.8633,75.75223,0,0.7266667,300,199.1111,300
403,870.498,71.38688,0,0.6780001,300,199.1111,300
404,874.4866,74.48665,0,0.7600002,300,200,300
405,872.3921,73.28095,0,0.7106667,300,199.1111,300
406,870.5414,70.54138,0,0.7040001,300,200,300
407,870.2122,70.21217,0,0.7533334,300,200,300
408,870.6408,70.64079,0,0.7486669,300,200,300
409,872.9795,72.97952,0,0.7480001,300,200,300
410,871.1735,72.06241,0,0.7126666,300,199.1111,300
411,873.7057,74.59462,0,0.6613333,300,199.1111,300
412,872.2847,73.17364,0,0.7366668,300,199.1111,300
413,871.1906,72.07951,0,0.7313334,300,199.1111,300
414,870.6711,71.56004,0,0.7013334,300,199.1111,300
415,869.4543,69.45432,0,0.7160001,300,200,300
416,872.6075,72.60754,0,0.7340001,300,200,300
417,871.6844,72.57333,0,0.6726667,300,199.1111,300
418,872.1612,73.05006,0,0.688,300,199.1111,300
419,870.8528,71.74174,0,0.6953333,300,199.1111,300
420,869.8566,70.74553,0,0.7173333,300,199.1111,300
421,871.5284,72.41728,0,0.7200001,300,199.1111,300
422,871.5113,72.40018,0,0.682,300,199.1111,300
423,868.0289,68.91774,0,0.71,300,199.1111,300
424,873.0013,73.89022,0,0.6813334,300,199.1111,300
425,870.9614,70.96146,0,0.8906668,300,200,300
426,870.0298,70.9187,0,0.7020001,300,199.1111,300
427,872.9928,73.88167,0,0.6653334,300,199.1111,300
428,874.6731,75.56196,0,0.71,300,199.1111,300
429,872.3685,73.25744,0,0.7233334,300,199.1111,300
430,869.8395,70.72844,0,0.6693333,300,199.1111,300
431,870.0042,70.89304,0,0.6833333,300,199.1111,300
432,869.692,70.58093,0,0.7066668,300,199.1111,300
433,872.6721,73.56099,0,0.7116667,300,199.1111,300
434,872.1612,73.05006,0,0.7466667,300,199.1111,300
435,870.498,71.38688,0,0.6973333,300,199.1111,300
436,871.3467,72.23557,0,0.7133334,300,199.1111,300
437,871.6759,72.56479,0,0.6633333,300,199.1111,300
438,873.3477,74.23653,0,0.6893333,300,199.1111,300
439,873.5208,74.40969,0,0.6833334,300,199.1111,300
440,871.7101,72.599,0,0.724,300,199.1111,300
441,874.0146,74.90353,0,0.6913334,300,199.1111,300
442,870.5065,71.39543,0,0.678,300,199.1111,300
443,873.0013,73.89022,0,0.6813332,300,199.1111,300
444,871.832,72.72086,0,0.712,300,199.1111,300
445,872.2783,72.27834,0,0.7326668,300,200,300
446,872.8624,73.75127,0,0.748,300,199.1111,300
447,872.6636,73.55244,0,0.6993333,300,199.1111,300
448,873.4952,74.38405,0,0.696,300,199.1111,300
449,870.8528,71.74174,0,0.6886667,300,199.1111,300
450,869.8652,70.7541,0,0.7173333,300,199.1111,300
451,870.5065,71.39542,0,0.6813334,300,199.1111,300
452,871.8405,72.7294,0,0.6546667,300,199.1111,300
453,870.6626,71.55148,0,0.6633333,300,199.1111,300
454,869.8395,70.72843,0,0.6626667,300,199.1111,300
455,873.6854,74.5743,0,0.7220001,300,199.1111,300
456,870.87,71.75885,0,0.7206668,300,199.1111,300
457,869.6749,70.56384,0,0.6846667,300,199.1111,300
458,872.6721,73.561,0,0.664,300,199.1111,300
459,868.9994,69.88829,0,0.6693333,300,199.1111,300
460,872.5246,73.41349,0,0.6893333,300,199.1111,300
461,872.5246,73.41348,0,0.6953334,300,199.1111,300
462,871.3296,72.21848,0,0.688,300,199.1111,300
463,869.8738,70.76264,0,0.7360001,300,199.1111,300
464,870.8614,71.7503,0,0.692,300,199.1111,300
465,871.537,72.42584,0,0.7233334,300,199.1111,300
466,871.693,72.58189,0,0.6886667,300,199.1111,300
467,871.988,72.87691,0,0.674,300,199.1111,300
468,872.8367,73.72561,0,0.706,300,199.1111,300
469,871.5113,72.40019,0,0.6946667,300,199.1111,300
470,871.5369,72.42583,0,0.7233334,300,199.1111,300
471,870.5151,71.40397,0,0.6973334,300,199.1111,300
472,870.5408,71.42963,0,0.7386667,300,199.1111,300
473,875.851,76.73987,0,0.6953333,300,199.1111,300
474,874.5256,75.41446,0,0.7346667,300,199.1111,300
475,870.5151,71.40398,0,0.7133334,300,199.1111,300
476,870.3505,71.23938,0,0.7413334,300,199.1111,300
477,871.5027,72.39163,0,0.6953333,300,199.1111,300
478,871.026,71.91491,0,0.6833333,300,199.1111,300
479,872.3258,73.21467,0,0.66,300,199.1111,300
480,873.8415,74.73036,0,0.8973334,300,199.1111,300
481,872.5161,73.40494,0,0.7400001,300,199.1111,300
482,872.8367,73.7256,0,0.7093333,300,199.1111,300
483,873.6598,74.54865,0,0.6773334,300,199.1111,300
484,870.0469,70.93581,0,0.724,300,199.1111,300
485,871.9966,72.88545,0,0.684,300,199.1111,300
486,871.5369,72.42583,0,0.7333333,300,199.1111,300
487,873.8243,74.71326,0,0.6753334,300,199.1111,300
